href,price,agency,commissionPercent,metroDistance,metroStation,adress,metroLine,apartmentType,apartmentSquare,apartmentFloor,buildingFloor,absoluteTime,relativeTime,latitude,longitude,postalCode,area
/nizhniy_novgorod/kvartiry/2-k_kvartira_56_m_912_et._1551591385,28000,Агентство,0 %,500 м,Стрелка,"жилой район Мещерское Озеро, Нижний Новгород, Мещерский бульвар, 7к2",Сормовская линия,2-к квартира,56.0,9,12,   27 сентября 13:03 ,2 дня назад,56.33891800000001,43.932926,603070.0,Канавинский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_32_m_35_et._1814905863,7000,Агентство,0 %,3 км,Бурнаковская,"Нижний Новгород, Ракетная улица, 2А",Сормовская линия,1-к квартира,32.0,3,5,   27 сентября 12:22 ,2 дня назад,56.303886,43.884058,603108.0,Канавинский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_37_m_311_et._1792102847,15000,Агентство,60 %,3.9 км,Буревестник,"Нижний Новгород, улица Федосеенко, 4",Сормовская линия,1-к квартира,37.0,3,11,   27 сентября 12:33 ,2 дня назад,56.342401,43.830851,,Сормовский район
/nizhniy_novgorod/kvartiry/3-k_kvartira_84_m_810_et._1784879399,28000,,0 %,4.8 км,Горьковская,"Нижний Новгород, улица Александра Хохлова",Автозаводская линия,3-к квартира,84.0,8,10,   27 сентября 12:22 ,2 дня назад,56.301324,44.068545,,Нижегородский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_22_m_19_et._1792350321,9000,Агентство,60 %,5.5 км,Буревестник,"Нижний Новгород, улица Героев Космоса, 32",Сормовская линия,1-к квартира,22.0,1,9,   27 сентября 11:55 ,2 дня назад,56.360726,43.818248,603139.0,Сормовский район
/nizhniy_novgorod/kvartiry/3-k_kvartira_63_m_39_et._1810017438,25000,,0 %,4.8 км,Автозаводская,"Нижний Новгород, улица 40 лет Победы, 11",Автозаводская линия,3-к квартира,63.0,3,9,   27 сентября 12:03 ,2 дня назад,56.223381,43.950354,603137.0,Приокский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_46_m_1218_et._1555282082,23000,"""Этажи - НН""",70 %,700 м,Горьковская,"Нижний Новгород, Малая Ямская улица, 18к2",Автозаводская линия,1-к квартира,46.0,12,18,   27 сентября 12:13 ,2 дня назад,56.313628,43.984165999999995,603000.0,Нижегородский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_45_m_718_et._1518552527,18000,АГЕНТСТВО НЕДВИЖИМОСТИ «ROYAL HOUSE»,70 %,800 м,Стрелка,"Нижний Новгород, Волжская набережная, 23",Сормовская линия,1-к квартира,45.0,7,18,   27 сентября 11:40 ,2 дня назад,56.342042000000006,43.952743,603159.0,Канавинский район
/nizhniy_novgorod/kvartiry/2-k_kvartira_45_m_25_et._1814060930,8500,Агентство,10 %,900 м,Стрелка,"Нижний Новгород, Должанская улица, 11",Сормовская линия,2-к квартира,45.0,2,5,   27 сентября 11:18 ,2 дня назад,56.328683,43.958394,603070.0,Канавинский район
/nizhniy_novgorod/kvartiry/2-k_kvartira_58_m_710_et._1806277254,20000,,0 %,4.8 км,Горьковская,"Нижний Новгород, улица Александра Хохлова, 5, подъезд 1",Автозаводская линия,2-к квартира,58.0,7,10,   27 сентября 11:35 ,2 дня назад,56.302403000000005,44.070071999999996,603163.0,Нижегородский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_35_m_79_et._1674172449,10000,,0 %,2.7 км,Парк Культуры,"микрорайон Мончегорский, Нижний Новгород, Мончегорская улица, 18к2",Автозаводская линия,1-к квартира,35.0,7,9,   27 сентября 11:05 ,2 дня назад,56.231103000000004,43.820987,603142.0,Автозаводский район
/nizhniy_novgorod/kvartiry/3-k_kvartira_64_m_39_et._1766644928,12000,,0 %,1.3 км,Буревестник,"Нижний Новгород, Берёзовская улица, 120",Сормовская линия,3-к квартира,64.0,3,9,   27 сентября 10:59 ,2 дня назад,56.338125,43.872632,603157.0,Московский район
/nizhniy_novgorod/kvartiry/2-k_kvartira_50_m_410_et._1795409264,17000,,60 %,5.1 км,Горьковская,"Нижний Новгород, Верхнепечёрская улица",Автозаводская линия,2-к квартира,50.0,4,10,   15 сентября 07:44 ,2 недели назад,56.292088,44.068123,,Нижегородский район
/nizhniy_novgorod/kvartiry/2-k_kvartira_50_m_49_et._1791984534,20000,Mikhail Arenda NN,60 %,3 км,Горьковская,"Нижний Новгород, Ковровская улица, 49",Автозаводская линия,2-к квартира,50.0,4,9,   15 сентября 09:44 ,2 недели назад,56.31991899999999,44.042287,603093.0,Нижегородский район
/nizhniy_novgorod/kvartiry/studiya_20_m_13_et._1801581838,8000,,0 %,5.7 км,Парк Культуры,"Нижний Новгород, Нижегородская область, Богородский район, посёлок Новинки, Инженерный проезд",Автозаводская линия,Студия,20.0,1,3,   14 сентября 23:50 ,2 недели назад,56.193091,43.890643,,
/nizhniy_novgorod/kvartiry/2-k_kvartira_65_m_78_et._1758450489,40000,Агентство,70 %,300 м,Горьковская,"Нижний Новгород, Новая улица, 51",Автозаводская линия,2-к квартира,65.0,7,8,   15 сентября 10:28 ,2 недели назад,56.314161999999996,43.989215,603000.0,Нижегородский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_35_m_59_et._1082751508,12000,,0 %,4.8 км,Двигатель Революции,"Нижний Новгород, ул Подворная д. 3",Автозаводская линия,1-к квартира,35.0,5,9,   14 сентября 23:55 ,2 недели назад,56.289584999999995,43.84703,,Канавинский район
/nizhniy_novgorod/kvartiry/3-k_kvartira_62.6_m_35_et._1793453971,11000,,50 %,1.2 км,Парк Культуры,"Нижний Новгород, улица Веденяпина",Автозаводская линия,3-к квартира,62.6,3,5,   14 сентября 20:57 ,2 недели назад,56.234115,43.872227,,Автозаводский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_31_m_210_et._1821244178,10000,Агентство,50 %,1.9 км,Парк Культуры,"Нижний Новгород, улица Спутника, 26",Автозаводская линия,1-к квартира,31.0,2,10,   14 сентября 20:40 ,2 недели назад,56.238192000000005,43.830833,603142.0,Автозаводский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_24_m_59_et._1792320355,8000,Mikhail Arenda NN,60 %,4.3 км,Буревестник,"Нижний Новгород, улица Лесной Городок, 1",Сормовская линия,1-к квартира,24.0,5,9,   14 сентября 19:15 ,2 недели назад,56.306018,43.844586,603124.0,Канавинский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_31_m_45_et._1006373027,14000,,0 %,400 м,Двигатель Революции,"Нижний Новгород, проспект Ленина, 51к4",Автозаводская линия,1-к квартира,31.0,4,5,   14 сентября 19:46 ,2 недели назад,56.27983199999999,43.918733,603135.0,Ленинский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_32_m_25_et._1557636174,9000,,0 %,1.8 км,Парк Культуры,"Нижний Новгород, южное шоссе д. 30 б",Автозаводская линия,1-к квартира,32.0,2,5,   14 сентября 19:13 ,2 недели назад,56.226034,43.866837,603147.0,Автозаводский район
/nizhniy_novgorod/kvartiry/2-k_kvartira_47_m_23_et._1268142043,16000,Агентство,60 %,3.1 км,Ленинская,"Нижний Новгород, проспект Гагарина, 60к12",Автозаводская линия,2-к квартира,47.0,2,3,   14 сентября 19:35 ,2 недели назад,56.286712,43.983663,603104.0,Советский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_31_m_55_et._1819415252,14000,,0 %,500 м,Бурнаковская,"Нижний Новгород, улица Куйбышева, 45",Сормовская линия,1-к квартира,31.0,5,5,   14 сентября 16:46 ,2 недели назад,56.328763,43.909121,603074.0,Московский район
/nizhniy_novgorod/kvartiry/3-k_kvartira_70_m_49_et._1091483336,15000,Агентство,50 %,800 м,Парк Культуры,"Нижний Новгород, улица Веденяпина, 5",Автозаводская линия,3-к квартира,70.0,4,9,   14 сентября 15:22 ,2 недели назад,56.236796,43.870484999999995,603016.0,Автозаводский район
/nizhniy_novgorod/kvartiry/studiya_18_m_310_et._1806083366,11000,,0 %,2.8 км,Парк Культуры,"Нижний Новгород, Южный бульвар, 5",Автозаводская линия,Студия,18.0,3,10,   14 сентября 15:06 ,2 недели назад,56.216649,43.860244,603142.0,Автозаводский район
/nizhniy_novgorod/kvartiry/2-k_kvartira_48_m_23_et._1767099590,11000,,0 %,5.8 км,Парк Культуры,"Нижний Новгород, Нижегородская область, Богородский район, посёлок Новинки, Весенний проезд, 6",Автозаводская линия,2-к квартира,48.0,2,3,   14 сентября 15:01 ,2 недели назад,56.18956,43.863352,607635.0,
/nizhniy_novgorod/kvartiry/3-k_kvartira_102_m_817_et._1821553181,27000,Агентство,70 %,5.4 км,Горьковская,"Нижний Новгород, Казанское шоссе, 9",Автозаводская линия,3-к квартира,102.0,8,17,   14 сентября 17:57 ,2 недели назад,56.29186800000001,44.073260999999995,603163.0,Нижегородский район
/nizhniy_novgorod/kvartiry/3-k_kvartira_75_m_39_et._1327844445,16000,Агентство,50 %,800 м,Буревестник,"Нижний Новгород, улица Коминтерна, 6",Сормовская линия,3-к квартира,75.0,3,9,   14 сентября 12:08 ,2 недели назад,56.337880000000006,43.882495,603157.0,Сормовский район
/nizhniy_novgorod/kvartiry/3-k_kvartira_58_m_79_et._1087575215,13000,,0 %,1.1 км,Заречная,"Нижний Новгород, ул Адмирала Макарова, 6к2",Автозаводская линия,3-к квартира,58.0,7,9,   14 сентября 12:18 ,2 недели назад,56.286453,43.94729,603132.0,Ленинский район
/nizhniy_novgorod/kvartiry/2-k_kvartira_45_m_25_et._1380261382,11000,Агентство,50 %,1.2 км,Парк Культуры,"Нижний Новгород, Автомеханическая улица, 11",Автозаводская линия,2-к квартира,45.0,2,5,   14 сентября 12:57 ,2 недели назад,56.232372999999995,43.870628,603016.0,Автозаводский район
/nizhniy_novgorod/kvartiry/2-k_kvartira_60_m_1416_et._1808839203,14000,Агентство,50 %,3 км,Парк Культуры,"Нижний Новгород, улица Аркадия Гайдара, 26А",Автозаводская линия,2-к квартира,60.0,14,16,   14 сентября 12:57 ,2 недели назад,56.218016000000006,43.836591,603142.0,Автозаводский район
/nizhniy_novgorod/kvartiry/studiya_24_m_714_et._1821805087,14000,Агентство,75 %,1.5 км,Горьковская,"Нижний Новгород, улица Героя Жидкова, 2",Автозаводская линия,Студия,24.0,7,14,   14 сентября 12:26 ,2 недели назад,56.301793,43.982639,,Советский район
/nizhniy_novgorod/kvartiry/2-k_kvartira_52_m_1119_et._1821078019,15000,Агентство,60 %,5.9 км,Горьковская,"Нижний Новгород, улица Академика Сахарова, 109",Автозаводская линия,2-к квартира,52.0,11,19,   14 сентября 12:56 ,2 недели назад,56.262292,44.019371,603136.0,Приокский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_32_m_79_et._1162811897,11000,Агентство,50 %,2.7 км,Буревестник,"Нижний Новгород, улица Черняховского, 9Б",Сормовская линия,1-к квартира,32.0,7,9,   14 сентября 12:00 ,2 недели назад,56.33401800000001,43.848690999999995,603035.0,Московский район
/nizhniy_novgorod/kvartiry/2-k_kvartira_93.1_m_410_et._1819036605,40000,,0 %,2.7 км,Горьковская,"Нижний Новгород, Эльтонская улица, 21А",Автозаводская линия,2-к квартира,93.1,4,10,   14 сентября 20:58 ,2 недели назад,56.297748,44.028139,603146.0,Советский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_22_m_59_et._1812628619,9500,Агентство,60 %,1.2 км,Буревестник,"Нижний Новгород, Берёзовская улица",Сормовская линия,1-к квартира,22.0,5,9,   14 сентября 12:17 ,2 недели назад,56.323747,43.877168,,Канавинский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_32_m_55_et._1805951742,9500,,0 %,1.6 км,Парк Культуры,"Нижний Новгород, улица Сазанова, 6",Автозаводская линия,1-к квартира,32.0,5,5,   14 сентября 10:24 ,2 недели назад,56.238642000000006,43.835163,603142.0,Автозаводский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_44_m_717_et._1813772762,13000,Агентство,0 %,600 м,Стрелка,"Нижний Новгород, жилой район Мещерское Озеро, улица Карла Маркса, 58",Сормовская линия,1-к квартира,44.0,7,17,   14 сентября 10:47 ,2 недели назад,56.340680000000006,43.952249,603159.0,Канавинский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_33_m_310_et._1777956702,12000,Агентство,60 %,300 м,Чкаловская,"Нижний Новгород, улица Обухова, 45",Автозаводская линия,1-к квартира,33.0,3,10,   14 сентября 11:35 ,2 недели назад,56.313104,43.931211,603010.0,Канавинский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_33_m_22_et._1278160452,13000,,0 %,500 м,Бурнаковская,"Нижний Новгород, улица Куйбышева, 18",Сормовская линия,1-к квартира,33.0,2,2,   14 сентября 11:52 ,2 недели назад,56.328718,43.916676,603074.0,Московский район
/nizhniy_novgorod/kvartiry/studiya_24_m_1317_et._1803737454,11000,,0 %,2.8 км,Парк Культуры,"Нижний Новгород, Южный бульвар",Автозаводская линия,Студия,24.0,13,17,   14 сентября 08:55 ,2 недели назад,56.216875,43.865229,,Автозаводский район
/nizhniy_novgorod/kvartiry/2-k_kvartira_48_m_59_et._899307642,16000,,0 %,500 м,Парк Культуры,"Нижний Новгород, ул Веденяпина, 1Б",Автозаводская линия,2-к квартира,48.0,5,9,   14 сентября 12:18 ,2 недели назад,56.238962,43.867115999999996,603016.0,Автозаводский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_35.7_m_59_et._1814669470,13000,,0 %,4.4 км,Буревестник,"Нижний Новгород, улица Лесной Городок, 3",Сормовская линия,1-к квартира,35.7,5,9,   14 сентября 10:18 ,2 недели назад,56.304465,43.844676,603124.0,Канавинский район
/nizhniy_novgorod/kvartiry/2-k_kvartira_65_m_45_et._1802466398,15000,Агентство,0 %,700 м,Буревестник,"Нижний Новгород, улица Страж Революции, 9/6",Сормовская линия,2-к квартира,65.0,4,5,   14 сентября 13:47 ,2 недели назад,56.33520600000001,43.881076,603157.0,Сормовский район
/nizhniy_novgorod/kvartiry/3-k_kvartira_135_m_517_et._1776023173,40000,Агентство,25 %,4.1 км,Горьковская,"Нижний Новгород, улица Бринского, 6",Автозаводская линия,3-к квартира,135.0,5,17,   14 сентября 18:24 ,2 недели назад,56.299620999999995,44.056768,603163.0,Нижегородский район
/nizhniy_novgorod/kvartiry/2-k_kvartira_41_m_55_et._657022516,14000,,0 %,2 км,Горьковская,"Нижний Новгород, проспект Гагарина, 32",Автозаводская линия,2-к квартира,41.0,5,5,   14 сентября 08:53 ,2 недели назад,56.297148,43.984759000000004,603098.0,Советский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_50_m_717_et._1808542351,25000,,70 %,1.1 км,Горьковская,"Нижний Новгород, улица Тимирязева, 3к2",Автозаводская линия,1-к квартира,50.0,7,17,   14 сентября 16:32 ,2 недели назад,56.30445,43.997129,603022.0,Советский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_41_m_910_et._1803876308,10000,Агентство,70 %,1.9 км,Парк Культуры,"Нижний Новгород, 6-й микрорайон, 17Б",Автозаводская линия,1-к квартира,41.0,9,10,   14 сентября 12:23 ,2 недели назад,56.225207999999995,43.867672999999996,,Автозаводский район
/nizhniy_novgorod/kvartiry/2-k_kvartira_47_m_79_et._1112711602,17000,,0 %,4 км,Заречная,"Нижний Новгород, Гжатская улица, 4",Автозаводская линия,2-к квартира,47.0,7,9,   14 сентября 09:25 ,2 недели назад,56.275459,43.99155,603081.0,Приокский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_33_m_313_et._1807360095,11000,Агентство,60 %,3.5 км,Буревестник,"Нижний Новгород, улица Коммуны, 18",Сормовская линия,1-к квартира,33.0,3,13,   14 сентября 09:59 ,2 недели назад,56.341108999999996,43.837777,,Сормовский район
/nizhniy_novgorod/kvartiry/3-k_kvartira_105_m_58_et._961075045,60000,Агентство,100 %,500 м,Горьковская,"Нижний Новгород, улица Белинского, 62",Автозаводская линия,3-к квартира,105.0,5,8,   14 сентября 18:21 ,2 недели назад,56.311701,44.002034,603000.0,Нижегородский район
/nizhniy_novgorod/kvartiry/3-k_kvartira_69_m_69_et._1795765403,25000,,0 %,1.5 км,Стрелка,"Нижний Новгород, жилой район Мещерское Озеро, Пролетарская улица, 14",Сормовская линия,3-к квартира,69.0,6,9,   14 сентября 10:20 ,2 недели назад,56.345953,43.935559000000005,,Канавинский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_51_m_418_et._1803651033,18000,,80 %,2.2 км,Горьковская,"Нижний Новгород, улица Бориса Панина, 7 В",Автозаводская линия,1-к квартира,51.0,4,18,   14 сентября 12:47 ,2 недели назад,56.308580000000006,44.029235,603089.0,Советский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_42_m_513_et._265212581,18000,"""Этажи - НН""",60 %,4.2 км,Горьковская,"Нижний Новгород, ул Ванеева, 231",Автозаводская линия,1-к квартира,42.0,5,13,   14 сентября 11:44 ,2 недели назад,56.28394399999999,44.035424,603136.0,Советский район
/nizhniy_novgorod/kvartiry/2-k_kvartira_80_m_59_et._1639806870,25000,Агентство,50 %,1.6 км,Горьковская,"Нижний Новгород, ул Белинского, 110",Автозаводская линия,2-к квартира,80.0,5,9,   14 сентября 14:21 ,2 недели назад,56.317586999999996,44.020045,603006.0,Нижегородский район
/nizhniy_novgorod/kvartiry/2-k_kvartira_62_m_712_et._1542013295,25000,"""Этажи - НН""",70 %,1.1 км,Горьковская,"Нижний Новгород, улица Добролюбова, 9",Автозаводская линия,2-к квартира,62.0,7,12,   14 сентября 11:45 ,2 недели назад,56.323912,43.994748,603000.0,Нижегородский район
/nizhniy_novgorod/kvartiry/studiya_55_m_57_et._1808320187,30000,,70 %,1.1 км,Горьковская,"Нижний Новгород, Сергиевская улица, 8",Автозаводская линия,Студия,55.0,5,7,   14 сентября 13:49 ,2 недели назад,56.323347999999996,43.992925,603000.0,Нижегородский район
/nizhniy_novgorod/kvartiry/3-k_kvartira_91_m_1017_et._466743161,33000,,0 %,2.1 км,Буревестник,"Нижний Новгород, Белозерская",Сормовская линия,3-к квартира,91.0,10,17,   14 сентября 11:48 ,2 недели назад,56.348936,43.872667,,Сормовский район
/nizhniy_novgorod/kvartiry/2-k_kvartira_63_m_417_et._1803196203,22000,Агентство,0 %,900 м,Стрелка,"Нижний Новгород, жилой район Мещерское Озеро, Мещерский бульвар, 5А",Сормовская линия,2-к квартира,63.0,4,17,   14 сентября 09:55 ,2 недели назад,56.337470999999994,43.936133,603070.0,Канавинский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_58.2_m_510_et._1803749298,19000,,80 %,1.8 км,Горьковская,"Нижний Новгород, улица Невзоровых, 51",Автозаводская линия,1-к квартира,58.2,5,10,   14 сентября 12:41 ,2 недели назад,56.316154000000004,44.023053999999995,603024.0,Советский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_56_m_1017_et._1394889055,27000,Агентство,60 %,1.6 км,Горьковская,"Нижний Новгород, ул Ванеева, 25/88",Автозаводская линия,1-к квартира,56.0,10,17,   14 сентября 14:48 ,2 недели назад,56.309968000000005,44.02088,603105.0,Советский район
/nizhniy_novgorod/kvartiry/2-k_kvartira_64_m_1717_et._1496468706,25000,,0 %,4.2 км,Горьковская,"Нижний Новгород, ул Родионова, 43",Автозаводская линия,2-к квартира,64.0,17,17,   6 сентября 10:13 ,3 недели назад,56.315615,44.063280999999996,603093.0,Нижегородский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_42_m_56_et._1816951032,18000,,0 %,5.5 км,Горьковская,"Нижний Новгород, жилой район Верхние Печёры, 1-й микрорайон, улица Композитора Касьянова, 5А",Автозаводская линия,1-к квартира,42.0,5,6,   6 сентября 11:02 ,3 недели назад,56.289269999999995,44.072075,,Нижегородский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_51_m_816_et._1817868088,17000,Агентство,60 %,2.3 км,Горьковская,"Нижний Новгород, улица Бориса Панина, 5к6",Автозаводская линия,1-к квартира,51.0,8,16,   6 сентября 09:49 ,3 недели назад,56.307362,44.030268,603105.0,Советский район
/nizhniy_novgorod/kvartiry/3-k_kvartira_67_m_89_et._1815091328,20000,,0 %,300 м,Московская,"Нижний Новгород, Московское шоссе, 11",Сормовская линия,3-к квартира,67.0,8,9,   5 сентября 16:42 ,3 недели назад,56.323363,43.942206,603116.0,Канавинский район
/nizhniy_novgorod/kvartiry/3-k_kvartira_60_m_45_et._1791195181,17000,,50 %,1.1 км,Парк Культуры,"Нижний Новгород, улица Героя Юрия Смирнова, 61",Автозаводская линия,3-к квартира,60.0,4,5,   5 сентября 19:57 ,3 недели назад,56.233554000000005,43.850713,603083.0,Автозаводский район
/nizhniy_novgorod/kvartiry/2-k_kvartira_59_m_310_et._1790941286,19000,Агентство,50 %,3.4 км,Буревестник,"Нижний Новгород, улица Коминтерна, 260",Сормовская линия,2-к квартира,59.0,3,10,   6 сентября 07:37 ,3 недели назад,56.359155,43.862813,603003.0,Сормовский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_32_m_55_et._1803162429,13000,,55 %,200 м,Двигатель Революции,"Нижний Новгород, улица Героя Чугунова, 13",Автозаводская линия,1-к квартира,32.0,5,5,   5 сентября 19:00 ,3 недели назад,56.277668000000006,43.925911,603076.0,Ленинский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_38_m_510_et._1803690135,15000,Агентство,50 %,5.6 км,Горьковская,"Нижний Новгород, Верхнепечёрская улица, 14",Автозаводская линия,1-к квартира,38.0,5,10,   5 сентября 23:35 ,3 недели назад,56.285973,44.069452000000005,,Нижегородский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_31_m_59_et._875786891,11000,Агентство,65 %,2.8 км,Буревестник,"Нижний Новгород, ул Чаадаева, 12А",Сормовская линия,1-к квартира,31.0,5,9,   5 сентября 14:16 ,3 недели назад,56.32801,43.848584,603035.0,Московский район
/nizhniy_novgorod/kvartiry/2-k_kvartira_70_m_1818_et._1363026547,40000,Агентство,50 %,1 км,Горьковская,"Нижний Новгород, ул Тимирязева, 7к3",Автозаводская линия,2-к квартира,70.0,18,18,   6 сентября 17:07 ,3 недели назад,56.305629,43.999087,603022.0,Советский район
/nizhniy_novgorod/kvartiry/3-k_kvartira_85_m_210_et._1802829338,25000,,50 %,4.5 км,Автозаводская,"Нижний Новгород, улица Маршала Голованова, 17",Автозаводская линия,3-к квартира,85.0,2,10,   5 сентября 20:36 ,3 недели назад,56.237221999999996,43.966829,603107.0,Приокский район
/nizhniy_novgorod/kvartiry/2-k_kvartira_59_m_25_et._1212022484,35000,Агентство,60 %,2 км,Горьковская,"Нижний Новгород, ул Минина, 15Б",Автозаводская линия,2-к квартира,59.0,2,5,   6 сентября 12:57 ,3 недели назад,56.326418000000004,44.018859,,Нижегородский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_37_m_45_et._1791581662,12000,Агентство,70 %,800 м,Парк Культуры,"Нижний Новгород, улица Лескова, 17",Автозаводская линия,1-к квартира,37.0,4,5,   5 сентября 16:39 ,3 недели назад,56.23424,43.860746999999996,603083.0,Автозаводский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_32_m_55_et._1802511020,10000,,50 %,1.4 км,Бурнаковская,"Нижний Новгород, проспект Героев, 23",Сормовская линия,1-к квартира,32.0,5,5,   5 сентября 14:59 ,3 недели назад,56.319115000000004,43.892385,603044.0,Московский район
/nizhniy_novgorod/kvartiry/2-k_kvartira_40_m_13_et._1797658282,16000,Агентство,50 %,2.8 км,Горьковская,"Нижний Новгород, улица Бекетова, 51А",Автозаводская линия,2-к квартира,40.0,1,3,   5 сентября 19:35 ,3 недели назад,56.293172,44.019308,603146.0,Советский район
/nizhniy_novgorod/kvartiry/2-k_kvartira_50_m_15_et._1439110039,14000,Агентство,70 %,400 м,Пролетарская,"Нижний Новгород, переулок Райниса, 11",Автозаводская линия,2-к квартира,50.0,1,5,   5 сентября 14:18 ,3 недели назад,56.263622,43.912157,603064.0,Ленинский район
/nizhniy_novgorod/kvartiry/3-k_kvartira_70_m_29_et._1695363815,17000,Агентство,50 %,1.7 км,Буревестник,"Нижний Новгород, улица Красных Зорь, 15",Сормовская линия,3-к квартира,70.0,2,9,   5 сентября 15:38 ,3 недели назад,56.32364200000001,43.871796,603047.0,Московский район
/nizhniy_novgorod/kvartiry/2-k_kvartira_48_m_49_et._1234003419,12500,Агентство,50 %,6 км,Буревестник,"Нижний Новгород, проспект Кораблестроителей, 22",Сормовская линия,2-к квартира,48.0,4,9,   5 сентября 11:03 ,3 недели назад,56.364825,43.813909,603158.0,Сормовский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_33_m_49_et._952747120,11000,Агентство,60 %,2.2 км,Буревестник,"Нижний Новгород, ул Коминтерна, 115",Сормовская линия,1-к квартира,33.0,4,9,   5 сентября 12:42 ,3 недели назад,56.348941,43.869074,603003.0,Сормовский район
/nizhniy_novgorod/kvartiry/studiya_24_m_410_et._1771446628,8500,,0 %,6.4 км,Буревестник,"Нижний Новгород, Победная улица, 19к2",Сормовская линия,Студия,24.0,4,10,   5 сентября 08:35 ,3 недели назад,56.366944,43.808636,,Сормовский район
/nizhniy_novgorod/kvartiry/3-k_kvartira_70_m_79_et._1523486913,17000,Агентство,50 %,2.3 км,Бурнаковская,"Нижний Новгород, Московское шоссе, 140",Сормовская линия,3-к квартира,70.0,7,9,   5 сентября 13:28 ,3 недели назад,56.31369300000001,43.883016,603028.0,Канавинский район
/nizhniy_novgorod/kvartiry/2-k_kvartira_48_m_510_et._1109546532,15000,Агентство,50 %,1.3 км,Буревестник,"Нижний Новгород, Народная улица, 30",Сормовская линия,2-к квартира,48.0,5,10,   5 сентября 15:39 ,3 недели назад,56.336868,43.912786,603074.0,Московский район
/nizhniy_novgorod/kvartiry/3-k_kvartira_64_m_59_et._1806711681,17000,,0 %,6.1 км,Буревестник,"Нижний Новгород, проспект Кораблестроителей, 22к3",Сормовская линия,3-к квартира,64.0,5,9,   5 сентября 13:12 ,3 недели назад,56.365792000000006,43.813055,603158.0,Сормовский район
/nizhniy_novgorod/kvartiry/2-k_kvartira_57_m_15_et._1820601243,14000,,50 %,1.2 км,Кировская,"Нижний Новгород, Моторный переулок",Автозаводская линия,2-к квартира,57.0,1,5,   5 сентября 11:59 ,3 недели назад,56.255643000000006,43.864439000000004,,Автозаводский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_43_m_510_et._1513249195,15000,Агентство,50 %,3.8 км,Двигатель Революции,"Нижний Новгород, улица Углова, 6",Автозаводская линия,1-к квартира,43.0,5,10,   5 сентября 20:25 ,3 недели назад,56.265242,43.980016,603009.0,Приокский район
/nizhniy_novgorod/kvartiry/2-k_kvartira_79_m_917_et._1769632412,35000,Агентство,70 %,3.7 км,Горьковская,"Нижний Новгород, улица Богородского, 7к2",Автозаводская линия,2-к квартира,79.0,9,17,   6 сентября 10:46 ,3 недели назад,56.294566,44.044174,603122.0,Советский район
/nizhniy_novgorod/kvartiry/3-k_kvartira_153_m_510_et._1758679510,120000,"""Этажи - НН""",50 %,2.1 км,Горьковская,"Нижний Новгород, улица Минина, 16А",Автозаводская линия,3-к квартира,153.0,5,10,   6 сентября 13:22 ,3 недели назад,56.328414,44.016569,,Нижегородский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_34_m_35_et._1805917198,11000,Агентство,55 %,2.1 км,Буревестник,"Нижний Новгород, улица Павла Орлова, 8",Сормовская линия,1-к квартира,34.0,3,5,   5 сентября 12:21 ,3 недели назад,56.318470999999995,43.872506,603047.0,Московский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_34_m_35_et._1220125053,11000,Агентство,55 %,1.7 км,Буревестник,"Нижний Новгород, проспект Героев, 68",Сормовская линия,1-к квартира,34.0,3,5,   5 сентября 12:36 ,3 недели назад,56.318516,43.886942,603044.0,Московский район
